Order_ID,Order_Date,Region,Category,Sub-Category,Sales,Profit,Quantity,Customer_ID,Product_Name
ORD-C2443DF1,2022-01-09,East,Technology,Accessories,99.92,-4.74,1,CUST-1156,Accessories - Model 598
ORD-7D5199E5,2023-01-17,West,Furniture,Bookcases,383.79,-2.36,3,CUST-3471,Bookcases - Model 541
ORD-30DBFEDF,2024-07-02,West,Office Supplies,Binders,372.95,1.85,1,CUST-5814,Binders - Model 924
ORD-A0C67DDF,2022-10-05,West,Furniture,Tables,2897.99,-557.2,9,CUST-3234,Tables - Model 246
ORD-305327F9,2022-04-24,South,Office Supplies,Binders,1261.76,616.3,4,CUST-8582,Binders - Model 381
ORD-82C3FF34,2024-03-13,Central,Furniture,Tables,1050.98,246.24,6,CUST-7618,Tables - Model 766
ORD-BDAD593D,2023-09-26,East,Furniture,Bookcases,1290.58,255.86,9,CUST-7536,Bookcases - Model 874
ORD-A32E2143,2024-03-10,West,Technology,Accessories,37.16,13.62,1,CUST-6521,Accessories - Model 829
ORD-AAF8CAE2,2022-05-11,West,Furniture,Tables,695.6,216.16,5,CUST-4704,Tables - Model 247
ORD-A9F88FF7,2022-02-07,South,Technology,Phones,1545.0,-50.36,4,CUST-3832,Phones - Model 558
ORD-C980D09D,2022-02-28,Central,Technology,Copiers,2497.92,795.6,7,CUST-4262,Copiers - Model 380
ORD-B9CD5881,2024-05-12,South,Furniture,Bookcases,1433.32,-273.01,6,CUST-3154,Bookcases - Model 499
ORD-F4091D05,2022-07-26,South,Furniture,Chairs,1151.71,56.14,6,CUST-6299,Chairs - Model 137
ORD-01D00173,2023-10-11,South,Technology,Phones,728.24,219.75,2,CUST-8743,Phones - Model 393
ORD-0945AC1A,2023-08-03,South,Office Supplies,Pens,2790.14,-156.83,8,CUST-2942,Pens - Model 420
ORD-8B641DD9,2022-04-21,East,Furniture,Tables,3400.68,318.53,10,CUST-8590,Tables - Model 368
ORD-267A80B5,2023-08-23,Central,Technology,Accessories,4678.18,-819.13,10,CUST-9616,Accessories - Model 274
ORD-2D2F9334,2022-12-28,East,Furniture,Chairs,1432.77,-284.98,9,CUST-4491,Chairs - Model 806
ORD-4CF13A70,2023-08-20,Central,Office Supplies,Paper,1564.65,285.57,4,CUST-9678,Paper - Model 392
ORD-0DBCA051,2023-09-05,West,Office Supplies,Paper,1958.58,73.26,5,CUST-7840,Paper - Model 548
ORD-553122FB,2024-12-02,East,Furniture,Chairs,358.52,19.13,2,CUST-9181,Chairs - Model 132
ORD-5EBDFF18,2022-03-29,East,Furniture,Chairs,771.77,-94.39,4,CUST-4904,Chairs - Model 311
ORD-8183A751,2024-10-18,Central,Furniture,Bookcases,166.85,40.07,2,CUST-4214,Bookcases - Model 225
ORD-FBCFB564,2024-04-29,West,Technology,Copiers,166.07,80.66,2,CUST-1813,Copiers - Model 612
ORD-CB3F6A05,2023-04-28,South,Office Supplies,Paper,1893.55,-130.43,4,CUST-4128,Paper - Model 921
ORD-787AE111,2023-06-27,West,Furniture,Bookcases,2126.02,-243.71,6,CUST-9621,Bookcases - Model 236
ORD-C65F0B9B,2024-10-30,South,Technology,Copiers,1261.09,-56.43,5,CUST-4082,Copiers - Model 681
ORD-D42C433A,2022-12-29,East,Technology,Phones,2650.57,-529.3,10,CUST-3776,Phones - Model 692
ORD-2750EADA,2023-12-03,South,Office Supplies,Paper,551.68,221.07,4,CUST-6889,Paper - Model 689
ORD-F348476F,2024-03-12,West,Office Supplies,Binders,1227.31,529.0,8,CUST-5807,Binders - Model 289
ORD-6994C839,2024-06-21,South,Technology,Copiers,542.16,228.13,3,CUST-3997,Copiers - Model 522
ORD-FD386380,2023-07-21,West,Furniture,Tables,605.29,115.42,7,CUST-8133,Tables - Model 799
ORD-582DA428,2023-07-07,Central,Furniture,Bookcases,1259.81,381.66,6,CUST-5554,Bookcases - Model 884
ORD-A248B1F9,2023-11-19,West,Furniture,Chairs,2015.15,360.64,7,CUST-1573,Chairs - Model 288
ORD-8A7BA1A3,2022-06-22,East,Office Supplies,Pens,3880.29,1912.23,8,CUST-1107,Pens - Model 255
ORD-24B78A8B,2024-03-15,East,Office Supplies,Binders,1080.5,174.98,4,CUST-2152,Binders - Model 178
ORD-A7823189,2023-12-08,Central,Furniture,Bookcases,2180.41,332.66,5,CUST-3016,Bookcases - Model 963
ORD-49E72679,2023-03-28,Central,Office Supplies,Binders,1589.47,346.68,6,CUST-2105,Binders - Model 166
ORD-0AACE525,2022-10-17,South,Office Supplies,Paper,244.38,87.55,2,CUST-1351,Paper - Model 561
ORD-E78151F2,2024-07-12,South,Office Supplies,Binders,456.09,146.97,5,CUST-5840,Binders - Model 688
ORD-214B04DE,2024-06-11,West,Office Supplies,Paper,508.98,-85.7,6,CUST-5411,Paper - Model 932
ORD-3B0F788D,2022-08-19,South,Technology,Accessories,505.3,129.39,3,CUST-9545,Accessories - Model 535
ORD-13880820,2023-08-23,West,Technology,Phones,783.48,370.56,3,CUST-8234,Phones - Model 779
ORD-8E345E03,2024-01-28,South,Office Supplies,Binders,1830.72,232.7,5,CUST-3214,Binders - Model 450
ORD-80AD0C53,2024-05-05,South,Office Supplies,Binders,804.92,-115.35,4,CUST-3965,Binders - Model 168
ORD-F67EECD4,2022-08-03,West,Office Supplies,Pens,1982.36,437.24,9,CUST-2033,Pens - Model 845
ORD-1163D2D0,2024-06-05,East,Technology,Accessories,274.59,-9.07,7,CUST-8786,Accessories - Model 327
ORD-EBC3F9CD,2022-03-11,South,Furniture,Tables,1837.18,32.13,6,CUST-9330,Tables - Model 214
ORD-F5C182DC,2023-08-21,Central,Furniture,Chairs,3226.59,-201.11,10,CUST-3383,Chairs - Model 422
ORD-356601C3,2022-08-11,South,Furniture,Bookcases,2300.81,694.22,9,CUST-2137,Bookcases - Model 627
ORD-B545DF74,2024-07-02,South,Office Supplies,Paper,482.25,78.02,1,CUST-9423,Paper - Model 335
ORD-763796E9,2022-07-05,East,Furniture,Tables,2070.28,505.57,5,CUST-9102,Tables - Model 491
ORD-323AB8F3,2024-11-07,East,Office Supplies,Pens,2981.67,767.78,7,CUST-8427,Pens - Model 706
ORD-8563ED3A,2024-10-12,South,Furniture,Bookcases,2937.88,418.66,6,CUST-5820,Bookcases - Model 475
ORD-E776A4A5,2024-11-12,West,Office Supplies,Paper,468.58,82.69,4,CUST-1060,Paper - Model 746
ORD-A9F20809,2024-05-12,West,Furniture,Tables,1807.98,326.75,4,CUST-1977,Tables - Model 177
ORD-DDF5A5CE,2023-09-08,Central,Furniture,Bookcases,3406.86,68.29,10,CUST-5239,Bookcases - Model 599
ORD-9388D1F8,2022-02-04,East,Technology,Copiers,1418.84,188.93,4,CUST-9394,Copiers - Model 303
ORD-D050D76D,2024-09-13,South,Technology,Copiers,753.44,126.77,4,CUST-2841,Copiers - Model 194
ORD-C4C0CD0B,2024-02-13,Central,Office Supplies,Paper,4813.82,75.35,10,CUST-9928,Paper - Model 164
ORD-76827F02,2024-07-26,South,Office Supplies,Paper,3444.88,1637.46,7,CUST-4850,Paper - Model 550
ORD-58695B41,2023-02-18,South,Furniture,Bookcases,51.91,23.98,2,CUST-7090,Bookcases - Model 542
ORD-87BC499A,2024-02-25,East,Technology,Accessories,1900.31,756.3,5,CUST-1254,Accessories - Model 465
ORD-E36E3CE4,2024-01-21,Central,Technology,Accessories,1769.58,647.12,6,CUST-7324,Accessories - Model 722
ORD-9AD30B14,2022-12-10,West,Office Supplies,Binders,2874.55,91.78,10,CUST-8431,Binders - Model 495
ORD-A073A2D8,2022-09-05,West,Technology,Phones,3007.47,-136.14,9,CUST-1913,Phones - Model 451
ORD-CD6CD8F1,2023-10-29,South,Furniture,Chairs,296.35,52.35,10,CUST-5274,Chairs - Model 764
ORD-A37E8163,2023-05-23,East,Office Supplies,Binders,918.86,325.18,10,CUST-4970,Binders - Model 908
ORD-25AECB3C,2022-10-24,South,Furniture,Bookcases,2090.68,39.41,5,CUST-9425,Bookcases - Model 258
ORD-0B17D109,2023-01-07,Central,Office Supplies,Binders,1285.58,432.82,8,CUST-3378,Binders - Model 464
ORD-EBD19194,2022-09-04,West,Technology,Copiers,800.09,327.79,2,CUST-5532,Copiers - Model 471
ORD-E4BDE333,2023-07-05,South,Furniture,Chairs,698.77,-36.92,5,CUST-2134,Chairs - Model 579
ORD-8F747EB1,2022-07-18,West,Technology,Phones,1103.2,448.99,3,CUST-3636,Phones - Model 980
ORD-8C7D2990,2022-06-17,South,Technology,Phones,232.51,26.0,3,CUST-7077,Phones - Model 768
ORD-3702CE04,2023-09-04,East,Office Supplies,Pens,1280.17,117.7,3,CUST-4823,Pens - Model 865
ORD-3F325B40,2023-02-14,West,Office Supplies,Pens,157.02,26.31,2,CUST-7708,Pens - Model 826
ORD-62998A9B,2024-05-31,East,Furniture,Tables,2217.83,-170.26,9,CUST-6576,Tables - Model 758
ORD-990CB885,2022-02-27,Central,Furniture,Chairs,1412.48,-151.93,3,CUST-9285,Chairs - Model 226
ORD-75E42893,2022-02-27,Central,Technology,Copiers,439.88,37.8,1,CUST-9640,Copiers - Model 365
ORD-87AB398D,2023-10-10,Central,Furniture,Tables,4038.72,1115.39,10,CUST-3233,Tables - Model 975
ORD-15E1495F,2022-07-08,South,Furniture,Tables,1409.86,116.5,4,CUST-4300,Tables - Model 760
ORD-C0C03210,2022-01-25,East,Office Supplies,Pens,576.77,15.16,8,CUST-6773,Pens - Model 129
ORD-6E5E433A,2024-07-23,South,Furniture,Tables,1232.91,9.76,4,CUST-9685,Tables - Model 914
ORD-582C4ABA,2024-10-15,East,Office Supplies,Paper,3637.62,178.1,10,CUST-5346,Paper - Model 807
ORD-13EB8BA1,2024-07-13,South,Technology,Phones,1141.84,-57.49,4,CUST-7118,Phones - Model 723
ORD-87FE5DA9,2023-09-07,South,Technology,Copiers,636.47,-123.23,5,CUST-8404,Copiers - Model 468
ORD-ADB5043B,2022-01-22,West,Office Supplies,Pens,498.66,-69.11,1,CUST-2728,Pens - Model 205
ORD-F49883AC,2024-01-31,Central,Technology,Accessories,2339.33,-253.4,9,CUST-7752,Accessories - Model 532
ORD-D1BF1872,2022-03-01,South,Office Supplies,Binders,943.63,446.82,3,CUST-6839,Binders - Model 822
ORD-DE6A8F56,2024-11-07,Central,Furniture,Tables,402.49,171.31,7,CUST-1009,Tables - Model 788
ORD-1F4921C9,2024-10-03,East,Furniture,Chairs,445.81,-21.25,1,CUST-5617,Chairs - Model 835
ORD-8819589C,2022-12-03,West,Technology,Phones,560.93,-67.2,4,CUST-5372,Phones - Model 689
ORD-93C7EEDE,2022-01-27,West,Furniture,Chairs,419.79,190.9,10,CUST-9446,Chairs - Model 826
ORD-1B82952A,2024-03-26,Central,Office Supplies,Binders,773.63,-37.3,2,CUST-5136,Binders - Model 457
ORD-0502A184,2023-10-25,South,Office Supplies,Pens,1773.92,875.17,7,CUST-2098,Pens - Model 853
ORD-B002B6D1,2022-11-06,East,Office Supplies,Binders,2355.95,460.82,8,CUST-1672,Binders - Model 304
ORD-CCBF089C,2022-04-11,East,Furniture,Tables,925.59,266.19,7,CUST-1492,Tables - Model 512
ORD-A93405AE,2023-04-09,Central,Office Supplies,Paper,903.36,45.26,3,CUST-7909,Paper - Model 189
ORD-313D953A,2024-07-19,East,Furniture,Chairs,2134.66,803.83,10,CUST-3970,Chairs - Model 602
ORD-A2F09F6B,2024-05-11,West,Office Supplies,Pens,441.65,138.79,5,CUST-6061,Pens - Model 254
ORD-9CE77A6F,2022-08-25,West,Furniture,Bookcases,289.29,35.62,1,CUST-6252,Bookcases - Model 478
ORD-C609E4DB,2023-11-15,Central,Office Supplies,Pens,2463.04,335.7,8,CUST-3545,Pens - Model 617
ORD-2CE898F7,2022-05-20,East,Technology,Accessories,3862.97,-176.06,10,CUST-2109,Accessories - Model 707
ORD-3A770387,2024-10-26,Central,Office Supplies,Binders,1700.64,96.66,5,CUST-3636,Binders - Model 683
ORD-F0EEB28D,2024-01-12,East,Technology,Phones,772.57,229.68,7,CUST-2372,Phones - Model 533
ORD-BFAE3B3D,2024-08-02,South,Technology,Copiers,686.82,139.27,3,CUST-5773,Copiers - Model 693
ORD-90F01288,2024-04-06,East,Technology,Phones,296.07,-34.67,2,CUST-9260,Phones - Model 129
ORD-4C49E977,2022-03-14,Central,Office Supplies,Pens,379.77,-49.73,2,CUST-8054,Pens - Model 609
ORD-B408376E,2023-09-15,East,Office Supplies,Paper,475.31,-11.64,9,CUST-1154,Paper - Model 354
ORD-DD88DD7C,2022-05-22,Central,Furniture,Chairs,1859.77,-220.39,5,CUST-1515,Chairs - Model 497
ORD-C9D4E368,2024-07-17,East,Technology,Accessories,1629.02,188.43,6,CUST-3717,Accessories - Model 297
ORD-BA5FE89B,2024-09-25,Central,Office Supplies,Binders,2486.69,693.09,9,CUST-9047,Binders - Model 241
ORD-BAE26B29,2024-07-27,East,Technology,Copiers,1772.89,-19.41,5,CUST-5128,Copiers - Model 923
ORD-B7EE880C,2022-04-07,West,Furniture,Tables,107.61,12.99,3,CUST-7993,Tables - Model 297
ORD-A36F1DB4,2022-09-21,Central,Furniture,Bookcases,209.72,10.43,6,CUST-3838,Bookcases - Model 171
ORD-B0AA2D0F,2022-04-09,East,Office Supplies,Pens,2629.36,150.53,6,CUST-5443,Pens - Model 114
ORD-EA4BA030,2024-07-29,South,Furniture,Bookcases,815.98,70.32,5,CUST-8012,Bookcases - Model 700
ORD-D5EB35A9,2023-09-24,Central,Technology,Copiers,810.95,324.21,2,CUST-4236,Copiers - Model 933
ORD-02DCEFE1,2023-04-07,South,Office Supplies,Binders,393.45,182.89,1,CUST-8687,Binders - Model 267
ORD-32AAF858,2023-05-19,Central,Office Supplies,Pens,335.16,-32.87,3,CUST-1942,Pens - Model 216
ORD-952E988C,2022-05-31,West,Technology,Copiers,315.66,51.57,1,CUST-6800,Copiers - Model 285
ORD-F6FE25BC,2022-08-02,West,Office Supplies,Pens,1867.17,-41.66,5,CUST-5895,Pens - Model 876
ORD-C0B6D945,2022-12-11,East,Furniture,Chairs,1755.41,25.28,7,CUST-8933,Chairs - Model 824
ORD-D3CF7826,2024-11-02,West,Technology,Copiers,823.08,84.94,8,CUST-2574,Copiers - Model 143
ORD-FD8A2741,2024-08-08,West,Technology,Accessories,2378.44,675.38,7,CUST-3914,Accessories - Model 577
ORD-34703CD3,2023-02-06,South,Furniture,Tables,1529.05,452.06,4,CUST-5724,Tables - Model 269
ORD-004E88F4,2023-06-16,South,Office Supplies,Pens,41.21,-3.13,1,CUST-7987,Pens - Model 269
ORD-358E310D,2024-04-19,East,Office Supplies,Binders,808.21,344.53,9,CUST-4444,Binders - Model 559
ORD-0F48880F,2022-03-29,West,Furniture,Chairs,2836.1,922.43,7,CUST-7985,Chairs - Model 206
ORD-052E30CC,2023-03-03,South,Office Supplies,Paper,1638.07,695.37,6,CUST-8033,Paper - Model 117
ORD-DA073589,2023-11-29,Central,Technology,Accessories,1107.88,551.68,6,CUST-4482,Accessories - Model 604
ORD-2B41F902,2023-12-16,Central,Office Supplies,Pens,1100.17,67.94,3,CUST-1518,Pens - Model 612
ORD-B8832ED0,2024-12-15,East,Technology,Copiers,3554.26,373.6,9,CUST-2409,Copiers - Model 606
ORD-DC7DFEB2,2022-10-11,East,Furniture,Chairs,2416.2,-276.32,9,CUST-5843,Chairs - Model 972
ORD-926827E9,2022-04-07,Central,Office Supplies,Paper,2628.67,68.68,9,CUST-8909,Paper - Model 876
ORD-1CA2682E,2024-11-22,West,Technology,Copiers,471.92,176.92,7,CUST-3972,Copiers - Model 126
ORD-F8B62C21,2024-01-25,East,Technology,Phones,1316.96,-192.07,4,CUST-1401,Phones - Model 165
ORD-3EC9458A,2023-09-28,Central,Office Supplies,Pens,2727.3,-126.05,6,CUST-2491,Pens - Model 907
ORD-CD2E228B,2024-11-21,East,Office Supplies,Binders,348.44,-37.09,3,CUST-5849,Binders - Model 747
ORD-E855F30D,2024-03-08,Central,Furniture,Chairs,317.19,148.37,2,CUST-4893,Chairs - Model 305
ORD-77A0B116,2024-10-23,East,Technology,Accessories,1870.42,-211.33,4,CUST-1600,Accessories - Model 284
ORD-3C2B957F,2022-08-09,South,Furniture,Bookcases,1583.08,668.06,5,CUST-7842,Bookcases - Model 320
ORD-6F85C921,2022-08-11,West,Office Supplies,Paper,353.41,-65.51,1,CUST-5718,Paper - Model 335
ORD-08FF6D03,2024-02-28,East,Furniture,Tables,185.98,32.74,3,CUST-5261,Tables - Model 669
ORD-30553D93,2023-01-21,Central,Office Supplies,Paper,446.85,-49.1,5,CUST-7520,Paper - Model 834
ORD-BF9363B6,2024-05-11,South,Technology,Accessories,843.18,44.41,4,CUST-1295,Accessories - Model 381
ORD-1647CA60,2023-03-07,Central,Office Supplies,Paper,443.9,-10.71,3,CUST-9122,Paper - Model 260
ORD-CE7DBC61,2022-11-05,West,Furniture,Bookcases,764.77,-108.5,7,CUST-8086,Bookcases - Model 898
ORD-C58E5FE6,2023-09-13,East,Technology,Copiers,293.84,-32.75,6,CUST-7455,Copiers - Model 901
ORD-51D2C2C2,2022-01-05,South,Furniture,Tables,4211.97,878.46,10,CUST-5085,Tables - Model 989
ORD-15FFF749,2024-06-20,East,Office Supplies,Pens,1686.56,711.98,9,CUST-4229,Pens - Model 112
ORD-2FA291F1,2022-10-24,South,Office Supplies,Binders,572.44,213.93,4,CUST-1473,Binders - Model 133
ORD-71B841F2,2024-05-02,Central,Furniture,Chairs,2943.39,800.3,9,CUST-5257,Chairs - Model 483
ORD-4C479248,2022-02-28,East,Furniture,Chairs,445.24,-42.51,1,CUST-6365,Chairs - Model 134
ORD-76136E1C,2022-01-17,Central,Furniture,Tables,96.16,0.22,1,CUST-7582,Tables - Model 882
ORD-354BB56D,2022-08-24,East,Office Supplies,Pens,1032.23,131.7,3,CUST-6787,Pens - Model 901
ORD-1176665B,2023-11-30,East,Office Supplies,Pens,2419.27,55.75,8,CUST-3945,Pens - Model 260
ORD-9EAB1576,2024-08-11,East,Technology,Accessories,595.15,276.54,7,CUST-8197,Accessories - Model 334
ORD-186E0EB6,2022-07-04,West,Office Supplies,Paper,1926.34,-233.07,4,CUST-6358,Paper - Model 802
ORD-19339EB2,2023-10-28,Central,Furniture,Bookcases,2226.05,130.65,6,CUST-5072,Bookcases - Model 892
ORD-6DDB6141,2022-06-23,South,Office Supplies,Binders,263.22,-35.96,3,CUST-6226,Binders - Model 496
ORD-623AE813,2023-08-12,South,Office Supplies,Binders,2495.66,928.19,8,CUST-8569,Binders - Model 259
ORD-5073968B,2022-04-18,East,Technology,Copiers,597.92,-116.75,2,CUST-2402,Copiers - Model 291
ORD-BBBDA457,2022-02-18,East,Furniture,Tables,2408.83,788.75,5,CUST-1399,Tables - Model 583
ORD-6B21E8EB,2022-03-07,Central,Office Supplies,Binders,273.11,31.07,1,CUST-9401,Binders - Model 157
ORD-BE466578,2023-07-04,Central,Technology,Copiers,1452.54,232.03,3,CUST-8912,Copiers - Model 179
ORD-487A4553,2022-08-28,West,Technology,Copiers,4038.87,1701.47,10,CUST-6868,Copiers - Model 699
ORD-C09F4800,2023-02-19,East,Furniture,Bookcases,1011.94,272.27,5,CUST-9390,Bookcases - Model 744
ORD-342D05AB,2024-06-09,East,Furniture,Tables,1019.68,443.73,4,CUST-6834,Tables - Model 364
ORD-77253CFB,2022-05-03,West,Office Supplies,Pens,251.4,-30.21,1,CUST-5358,Pens - Model 214
ORD-EB2D7543,2023-04-13,South,Office Supplies,Binders,350.09,129.74,5,CUST-3430,Binders - Model 313
ORD-C25ACEA2,2022-12-22,South,Office Supplies,Paper,2271.52,-171.65,5,CUST-4304,Paper - Model 720
ORD-342D6377,2024-05-02,West,Technology,Copiers,3861.29,-410.01,9,CUST-9599,Copiers - Model 632
ORD-134B61CA,2022-08-25,South,Office Supplies,Pens,695.08,145.93,6,CUST-2344,Pens - Model 953
ORD-E5F8C119,2024-08-10,South,Technology,Copiers,68.41,28.15,1,CUST-1533,Copiers - Model 492
ORD-FCE9C826,2023-12-04,South,Technology,Accessories,1508.78,-222.08,9,CUST-2012,Accessories - Model 442
ORD-84A8B98E,2023-12-20,West,Furniture,Bookcases,3251.12,1387.31,8,CUST-3677,Bookcases - Model 874
ORD-3C1AA27F,2024-02-28,East,Furniture,Bookcases,888.33,263.96,2,CUST-3573,Bookcases - Model 767
ORD-E81CA98B,2024-02-02,East,Technology,Copiers,1339.93,-107.32,8,CUST-1201,Copiers - Model 872
ORD-D19D4D02,2022-04-06,South,Furniture,Bookcases,1939.38,632.57,10,CUST-4254,Bookcases - Model 592
ORD-776E1AC3,2024-01-18,West,Office Supplies,Binders,1847.15,-225.07,10,CUST-3082,Binders - Model 586
ORD-2AAADA53,2022-01-20,South,Furniture,Chairs,891.19,210.37,6,CUST-8443,Chairs - Model 736
ORD-401992FF,2024-09-07,West,Technology,Phones,580.95,-54.14,10,CUST-8828,Phones - Model 698
ORD-9DACEC6D,2024-05-12,South,Furniture,Tables,2927.37,1027.19,7,CUST-7502,Tables - Model 831
ORD-D614AFF0,2022-01-27,South,Technology,Accessories,701.88,1.38,2,CUST-9413,Accessories - Model 664
ORD-EA0948E7,2023-01-01,East,Technology,Phones,1242.99,-59.35,3,CUST-3299,Phones - Model 719
ORD-193395FE,2023-06-15,South,Office Supplies,Pens,2064.42,754.0,5,CUST-6205,Pens - Model 791
ORD-DBA5D3F8,2024-07-13,West,Technology,Accessories,225.85,-31.65,10,CUST-9575,Accessories - Model 651
ORD-EB5B1586,2024-01-23,West,Office Supplies,Pens,1863.35,-342.68,8,CUST-7348,Pens - Model 449
ORD-E3FEF125,2022-10-29,West,Furniture,Bookcases,685.58,86.58,3,CUST-8314,Bookcases - Model 779
ORD-0155E43A,2024-07-13,West,Technology,Phones,2486.29,547.07,6,CUST-5450,Phones - Model 561
ORD-E10F7C1F,2022-02-04,West,Office Supplies,Paper,2630.27,598.5,9,CUST-8203,Paper - Model 518
ORD-B4A6F0BF,2022-04-22,Central,Technology,Copiers,3882.13,1629.39,10,CUST-2225,Copiers - Model 466
ORD-DC468FFF,2024-08-09,East,Technology,Phones,178.07,-28.6,8,CUST-9818,Phones - Model 826
ORD-475DFE11,2023-08-07,East,Office Supplies,Binders,168.9,-22.57,7,CUST-9625,Binders - Model 703
ORD-8F79D419,2022-01-10,East,Office Supplies,Paper,1266.64,29.45,7,CUST-2805,Paper - Model 784
ORD-82629F0F,2022-10-18,South,Furniture,Bookcases,1873.39,649.21,4,CUST-7640,Bookcases - Model 378
ORD-3814A796,2023-11-23,East,Furniture,Bookcases,234.02,106.32,2,CUST-8757,Bookcases - Model 407
ORD-3107CFB7,2022-11-06,Central,Technology,Phones,1047.27,108.13,3,CUST-1951,Phones - Model 181
ORD-79A48F01,2024-10-06,East,Technology,Accessories,2200.32,139.8,5,CUST-9352,Accessories - Model 349
ORD-928F4D12,2022-05-25,East,Office Supplies,Binders,3416.79,288.76,7,CUST-1900,Binders - Model 703
ORD-D40DCCBD,2024-06-13,East,Technology,Accessories,319.12,92.46,4,CUST-3975,Accessories - Model 894
ORD-240756EE,2024-10-23,West,Furniture,Bookcases,783.36,-67.94,8,CUST-9700,Bookcases - Model 831
ORD-3755D0F8,2022-09-19,South,Furniture,Bookcases,2959.54,616.68,6,CUST-8204,Bookcases - Model 432
ORD-FDD9F355,2022-12-16,East,Technology,Accessories,930.72,369.84,9,CUST-8168,Accessories - Model 147
ORD-A6B9DEF1,2023-04-11,West,Office Supplies,Binders,713.17,323.07,5,CUST-4598,Binders - Model 883
ORD-5FE41BC6,2023-07-08,South,Furniture,Tables,1404.17,424.54,8,CUST-3421,Tables - Model 865
ORD-4C62DF49,2023-08-06,West,Furniture,Chairs,2733.74,-407.95,8,CUST-5743,Chairs - Model 427
ORD-29068D60,2023-11-11,West,Furniture,Bookcases,2567.84,417.73,6,CUST-3566,Bookcases - Model 823
ORD-F52BD3DE,2024-03-05,Central,Office Supplies,Binders,997.0,308.3,2,CUST-3875,Binders - Model 352
ORD-D8759152,2022-06-29,Central,Office Supplies,Paper,488.71,-67.51,4,CUST-4611,Paper - Model 927
ORD-4A0FED73,2023-06-26,South,Furniture,Bookcases,100.6,17.75,1,CUST-5429,Bookcases - Model 785
ORD-DF65B993,2023-08-31,South,Technology,Accessories,964.43,243.59,6,CUST-5043,Accessories - Model 470
ORD-28751C8F,2023-09-23,East,Office Supplies,Paper,237.89,81.0,9,CUST-8094,Paper - Model 312
ORD-09729F5C,2022-01-08,Central,Office Supplies,Pens,1889.72,-132.2,4,CUST-3206,Pens - Model 145
ORD-2F02A2B0,2022-09-02,Central,Technology,Phones,66.9,-7.61,1,CUST-7707,Phones - Model 531
ORD-3772127B,2022-06-22,West,Furniture,Chairs,334.09,54.24,1,CUST-8721,Chairs - Model 951
ORD-B028838C,2024-03-25,Central,Furniture,Bookcases,363.4,87.65,4,CUST-2835,Bookcases - Model 478
ORD-ABB04F40,2024-08-29,Central,Technology,Copiers,3085.74,1490.52,9,CUST-4620,Copiers - Model 659
ORD-21EEE403,2022-04-19,Central,Furniture,Chairs,2167.84,-244.03,6,CUST-6280,Chairs - Model 534
ORD-80E270FB,2023-03-03,Central,Office Supplies,Paper,2691.23,-85.2,7,CUST-4326,Paper - Model 531
ORD-94BCC46E,2024-01-26,East,Furniture,Chairs,427.31,210.15,5,CUST-3970,Chairs - Model 581
ORD-23EFAE47,2023-03-16,South,Technology,Copiers,1669.4,528.13,4,CUST-5226,Copiers - Model 285
ORD-8BDE4703,2022-12-01,West,Technology,Phones,155.54,-17.67,4,CUST-7901,Phones - Model 388
